timestamp,label,exclusion_set,metric_path,source_path,destination_path,status
20260630_142230,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260630_142230_1075406parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260630_142230_1075406parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260630_142230_1075406parameters_4_8_4_0.0001_16_64,exists
20260701_143110,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260701_143110_1009230parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260701_143110_1009230parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260701_143110_1009230parameters_4_8_0_0.0001_16_64,exists
20260702_070857,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260702_070857_428678parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260702_070857_428678parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260702_070857_428678parameters_4_8_0_0.0001_16_64,exists
20260702_071514,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260702_071514_428678parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260702_071514_428678parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260702_071514_428678parameters_4_8_1_0.0001_16_64,exists
20260702_073729,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260702_073729_428678parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260702_073729_428678parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260702_073729_428678parameters_4_8_2_0.0001_16_64,exists
20260702_074204,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260702_074204_428678parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260702_074204_428678parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260702_074204_428678parameters_4_8_3_0.0001_16_64,exists
20260702_082054,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260702_082054_428678parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260702_082054_428678parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260702_082054_428678parameters_4_8_4_0.0001_16_64,exists
20260703_044527,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260703_044527_1009230parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260703_044527_1009230parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260703_044527_1009230parameters_4_8_1_0.0001_16_64,exists
20260703_062716,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260703_062716_1009230parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260703_062716_1009230parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260703_062716_1009230parameters_4_8_2_0.0001_16_64,exists
20260703_063004,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260703_063004_1009230parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260703_063004_1009230parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260703_063004_1009230parameters_4_8_3_0.0001_16_64,exists
20260703_065026,unknown_label,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260703_065026_1009230parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260703_065026_1009230parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_IP_trans/train20260703_065026_1009230parameters_4_8_4_0.0001_16_64,exists
20260703_233610,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260703_233610_1098455parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260703_233610_1098455parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260703_233610_1098455parameters_4_8_0_0.0001_16_64,exists
20260703_235958,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260703_235958_1098455parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260703_235958_1098455parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260703_235958_1098455parameters_4_8_1_0.0001_16_64,exists
20260704_000016,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_000016_1098455parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_000016_1098455parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260704_000016_1098455parameters_4_8_4_0.0001_16_64,exists
20260704_000019,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_000019_1098455parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_000019_1098455parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260704_000019_1098455parameters_4_8_2_0.0001_16_64,exists
20260704_000019,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_000019_1098455parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_000019_1098455parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260704_000019_1098455parameters_4_8_3_0.0001_16_64,exists
20260704_092057,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_092057_1098455parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_092057_1098455parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260704_092057_1098455parameters_4_8_0_0.0001_16_64,exists
20260704_092057,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_092057_1098455parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_092057_1098455parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260704_092057_1098455parameters_4_8_1_0.0001_16_64,exists
20260704_092057,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_092057_1098455parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_092057_1098455parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260704_092057_1098455parameters_4_8_2_0.0001_16_64,exists
20260704_092057,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_092057_1098455parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_092057_1098455parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260704_092057_1098455parameters_4_8_3_0.0001_16_64,exists
20260704_120239,esm3_compression_19,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_120239_1098455parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_120239_1098455parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_IP_trans/train20260704_120239_1098455parameters_4_8_4_0.0001_16_64,exists
20260704_185646,esm3_sequential_compression,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_185646_1945087parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_185646_1945087parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_IP_trans/train20260704_185646_1945087parameters_4_8_1_0.0001_16_64,exists
20260704_185646,esm3_sequential_compression,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_185646_1945087parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_185646_1945087parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_IP_trans/train20260704_185646_1945087parameters_4_8_2_0.0001_16_64,exists
20260704_185646,esm3_sequential_compression,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_185646_1945087parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_185646_1945087parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_IP_trans/train20260704_185646_1945087parameters_4_8_3_0.0001_16_64,exists
20260704_185646,esm3_sequential_compression,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_185646_1945087parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_185646_1945087parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_IP_trans/train20260704_185646_1945087parameters_4_8_4_0.0001_16_64,exists
20260704_185647,esm3_sequential_compression,groups_IP_trans,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/test_metrics_20260704_185647_1945087parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_IP_trans/train20260704_185647_1945087parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_IP_trans/train20260704_185647_1945087parameters_4_8_0_0.0001_16_64,exists
20260612_012719,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260612_012719_1075406parameters_4_8_0_0.0003_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260612_012719_1075406parameters_4_8_0_0.0003_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260612_012719_1075406parameters_4_8_0_0.0003_16_64,exists
20260612_182818,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260612_182818_1075406parameters_4_8_0_0.0003_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260612_182818_1075406parameters_4_8_0_0.0003_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260612_182818_1075406parameters_4_8_0_0.0003_16_64,exists
20260612_191528,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260612_191528_1075406parameters_4_8_1_0.0003_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260612_191528_1075406parameters_4_8_1_0.0003_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260612_191528_1075406parameters_4_8_1_0.0003_16_64,exists
20260613_012617,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260613_012617_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260613_012617_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260613_012617_1075406parameters_4_8_0_0.0001_16_64,exists
20260613_021845,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260613_021845_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260613_021845_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260613_021845_1075406parameters_4_8_1_0.0001_16_64,exists
20260613_182042,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260613_182042_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260613_182042_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260613_182042_1075406parameters_4_8_0_0.0001_16_64,exists
20260613_182042,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260613_182042_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260613_182042_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260613_182042_1075406parameters_4_8_1_0.0001_16_64,exists
20260613_182043,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260613_182043_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260613_182043_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260613_182043_1075406parameters_4_8_1_0.0001_16_64,exists
20260613_182045,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260613_182045_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260613_182045_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260613_182045_1075406parameters_4_8_0_0.0001_16_64,exists
20260614_040534,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_040534_1050702parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_040534_1050702parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_040534_1050702parameters_4_8_0_0.0001_16_64,exists
20260614_040727,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_040727_1038350parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_040727_1038350parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_040727_1038350parameters_4_8_0_0.0001_16_64,exists
20260614_042628,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_042628_1050702parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_042628_1050702parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_042628_1050702parameters_4_8_1_0.0001_16_64,exists
20260614_043230,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_043230_1038350parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_043230_1038350parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_043230_1038350parameters_4_8_1_0.0001_16_64,exists
20260614_093109,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_093109_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_093109_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_093109_1075406parameters_4_8_0_0.0001_16_64,exists
20260614_100721,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_100721_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_100721_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_100721_1075406parameters_4_8_0_0.0001_16_64,exists
20260614_100721,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_100721_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_100721_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_100721_1075406parameters_4_8_1_0.0001_16_64,exists
20260614_100722,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_100722_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_100722_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_100722_1075406parameters_4_8_1_0.0001_16_64,exists
20260614_193708,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_193708_1075406parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_193708_1075406parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_193708_1075406parameters_4_8_2_0.0001_16_64,exists
20260614_193914,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_193914_1075406parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_193914_1075406parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_193914_1075406parameters_4_8_2_0.0001_16_64,exists
20260614_194059,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_194059_1075406parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_194059_1075406parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_194059_1075406parameters_4_8_3_0.0001_16_64,exists
20260614_194606,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_194606_1075406parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_194606_1075406parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_194606_1075406parameters_4_8_3_0.0001_16_64,exists
20260614_195006,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_195006_1075406parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_195006_1075406parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_195006_1075406parameters_4_8_4_0.0001_16_64,exists
20260614_195153,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260614_195153_1075406parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260614_195153_1075406parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260614_195153_1075406parameters_4_8_4_0.0001_16_64,exists
20260615_041151,unknown_label,groups_LBP_BPI_CETP,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/test_metrics_20260615_041151_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_LBP_BPI_CETP/train20260615_041151_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_LBP_BPI_CETP/train20260615_041151_1075406parameters_4_8_0_0.0001_16_64,exists
